ailinel,PN,"lotr,character,fiction"
alatar,PN,"lotr,character,fiction"
aldamir,PN,"lotr,character,fiction"
aldor,PN,"lotr,character,fiction"
almarian,PN,"lotr,character,fiction"
almiel,PN,"lotr,character,fiction"
amandil,PN,"lotr,character,fiction"
amdír,PN,"lotr,character,fiction"
amlaith,PN,"lotr,character,fiction"
amrod,PN,"lotr,character,fiction"
amroth,PN,"lotr,character,fiction"
anardil,PN,"lotr,character,fiction"
anborn,PN,"lotr,character,fiction"
ancalagon the black,PN,"lotr,character,fiction"
andróg,PN,"lotr,character,fiction"
angbor,PN,"lotr,character,fiction"
angelimar,PN,"lotr,character,fiction"
angelimir,PN,"lotr,character,fiction"
angrod,PN,"lotr,character,fiction"
anárion,PN,"lotr,character,fiction"
ar-adûnakhôr,PN,"lotr,character,fiction"
ar-gimilzôr,PN,"lotr,character,fiction"
ar-pharazôn,PN,"lotr,character,fiction"
ar-sakalthôr,PN,"lotr,character,fiction"
ar-zimrathôn,PN,"lotr,character,fiction"
arador,PN,"lotr,character,fiction"
araglas,PN,"lotr,character,fiction"
aragorn i,PN,"lotr,character,fiction"
aragorn ii elessar,PN,"lotr,character,fiction"
aragost,PN,"lotr,character,fiction"
arahad i,PN,"lotr,character,fiction"
arahad ii,PN,"lotr,character,fiction"
arahael,PN,"lotr,character,fiction"
aranarth,PN,"lotr,character,fiction"
aranuir,PN,"lotr,character,fiction"
araphant,PN,"lotr,character,fiction"
araphor,PN,"lotr,character,fiction"
arassuil,PN,"lotr,character,fiction"
arathorn i,PN,"lotr,character,fiction"
arathorn ii,PN,"lotr,character,fiction"
araval,PN,"lotr,character,fiction"
aravir,PN,"lotr,character,fiction"
aravorn,PN,"lotr,character,fiction"
arciryas,PN,"lotr,character,fiction"
aredhel,PN,"lotr,character,fiction"
argeleb i,PN,"lotr,character,fiction"
argeleb ii,PN,"lotr,character,fiction"
argonui,PN,"lotr,character,fiction"
arien,PN,"lotr,character,fiction"
artamir,PN,"lotr,character,fiction"
arthad,PN,"lotr,character,fiction"
arvedui,PN,"lotr,character,fiction"
arvegil,PN,"lotr,character,fiction"
arveleg i,PN,"lotr,character,fiction"
arveleg ii,PN,"lotr,character,fiction"
arwen,PN,"lotr,character,fiction"
asgon,PN,"lotr,character,fiction"
atanamir,PN,"lotr,character,fiction"
atanatar i,PN,"lotr,character,fiction"
atanatar ii,PN,"lotr,character,fiction"
aulë,PN,"lotr,character,fiction"
azaghâl,PN,"lotr,character,fiction"
azog,PN,"lotr,character,fiction"
bain,PN,"lotr,character,fiction"
baldor,PN,"lotr,character,fiction"
balin,PN,"lotr,character,fiction"
barach,PN,"lotr,character,fiction"
baragund,PN,"lotr,character,fiction"
barahir,PN,"lotr,character,fiction"
barahir (steward),PN,"lotr,character,fiction"
baran,PN,"lotr,character,fiction"
bard ii,PN,"lotr,character,fiction"
bard the bowman,PN,"lotr,character,fiction"
barliman butterbur,PN,"lotr,character,fiction"
beldis,PN,"lotr,character,fiction"
belecthor i,PN,"lotr,character,fiction"
belecthor ii,PN,"lotr,character,fiction"
beleg cúthalion,PN,"lotr,character,fiction"
beleg of arnor,PN,"lotr,character,fiction"
belegorn,PN,"lotr,character,fiction"
belegund,PN,"lotr,character,fiction"
belemir,PN,"lotr,character,fiction"
belen,PN,"lotr,character,fiction"
beorn,PN,"lotr,character,fiction"
beregond,PN,"lotr,character,fiction"
beregond (captain),PN,"lotr,character,fiction"
beren,PN,"lotr,character,fiction"
beren (steward),PN,"lotr,character,fiction"
bergil,PN,"lotr,character,fiction"
bilbo baggins,PN,"lotr,character,fiction"
angelica baggins,PN,"lotr,character,fiction"
bilbo baggins,PN,"lotr,character,fiction"
fosco baggins,PN,"lotr,character,fiction"
bungo baggins,PN,"lotr,character,fiction"
frodo baggins,PN,"lotr,character,fiction"
longo baggins,PN,"lotr,character,fiction"
mungo baggins,PN,"lotr,character,fiction"
pansy baggins,PN,"lotr,character,fiction"
bill,PN,"lotr,character,fiction"
blanco,PN,"lotr,character,fiction"
bob,PN,"lotr,character,fiction"
bofur,PN,"lotr,character,fiction"
bolg,PN,"lotr,character,fiction"
fredegar bolger,PN,"lotr,character,fiction"
tom bombadil,PN,"lotr,character,fiction"
bombur,PN,"lotr,character,fiction"
borin,PN,"lotr,character,fiction"
borlach,PN,"lotr,character,fiction"
borlad,PN,"lotr,character,fiction"
boromir,PN,"lotr,character,fiction"
boromir,PN,"lotr,character,fiction"
boromir (steward),PN,"lotr,character,fiction"
borthand,PN,"lotr,character,fiction"
brand,PN,"lotr,character,fiction"
amaranth brandybuck,PN,"lotr,character,fiction"
estella (bolger) brandybuck,PN,"lotr,character,fiction"
madoc brandybuck,PN,"lotr,character,fiction"
meriadoc brandybuck,PN,"lotr,character,fiction"
brego,PN,"lotr,character,fiction"
brodda,PN,"lotr,character,fiction"
bungo baggins,PN,"lotr,character,fiction"
bëor,PN,"lotr,character,fiction"
calimehtar,PN,"lotr,character,fiction"
calmacil,PN,"lotr,character,fiction"
captains of the west,PN,"lotr,character,fiction"
caranthir,PN,"lotr,character,fiction"
carc,PN,"lotr,character,fiction"
carcharoth,PN,"lotr,character,fiction"
castamir the usurper,PN,"lotr,character,fiction"
celeborn,PN,"lotr,character,fiction"
celebrimbor,PN,"lotr,character,fiction"
celebrindor,PN,"lotr,character,fiction"
celebrían,PN,"lotr,character,fiction"
celegorm,PN,"lotr,character,fiction"
celepharn,PN,"lotr,character,fiction"
cemendur,PN,"lotr,character,fiction"
cirion,PN,"lotr,character,fiction"
ciryandil,PN,"lotr,character,fiction"
ciryatur,PN,"lotr,character,fiction"
ciryon,PN,"lotr,character,fiction"
curufin,PN,"lotr,character,fiction"
círdan,PN,"lotr,character,fiction"
farmer cotton,PN,"lotr,character,fiction"
rosie cotton,PN,"lotr,character,fiction"
daeron,PN,"lotr,character,fiction"
damrod,PN,"lotr,character,fiction"
denethor (first age),PN,"lotr,character,fiction"
denethor i,PN,"lotr,character,fiction"
denethor ii,PN,"lotr,character,fiction"
dervorin,PN,"lotr,character,fiction"
dior,PN,"lotr,character,fiction"
dior (steward),PN,"lotr,character,fiction"
dorlas,PN,"lotr,character,fiction"
draugluin,PN,"lotr,character,fiction"
duinhir,PN,"lotr,character,fiction"
dwalin,PN,"lotr,character,fiction"
dáin i,PN,"lotr,character,fiction"
dáin ii ironfoot,PN,"lotr,character,fiction"
déagol,PN,"lotr,character,fiction"
déor,PN,"lotr,character,fiction"
dírhael,PN,"lotr,character,fiction"
dís,PN,"lotr,character,fiction"
dúnhere,PN,"lotr,character,fiction"
eärendil,PN,"lotr,character,fiction"
ecthelion i,PN,"lotr,character,fiction"
ecthelion ii,PN,"lotr,character,fiction"
ecthelion of the fountain,PN,"lotr,character,fiction"
egalmoth,PN,"lotr,character,fiction"
eilinel,PN,"lotr,character,fiction"
elatan,PN,"lotr,character,fiction"
elboron,PN,"lotr,character,fiction"
eldacar of gondor,PN,"lotr,character,fiction"
eldalótë,PN,"lotr,character,fiction"
eldarion,PN,"lotr,character,fiction"
elemmakil,PN,"lotr,character,fiction"
elendil,PN,"lotr,character,fiction"
elfhild,PN,"lotr,character,fiction"
elfwine,PN,"lotr,character,fiction"
elladan and elrohir,PN,"lotr,character,fiction"
elmo,PN,"lotr,character,fiction"
elrond,PN,"lotr,character,fiction"
elros,PN,"lotr,character,fiction"
eluréd and elurín,PN,"lotr,character,fiction"
elwing,PN,"lotr,character,fiction"
enel,PN,"lotr,character,fiction"
enerdhil,PN,"lotr,character,fiction"
éomer,PN,"lotr,character,fiction"
eorl the young,PN,"lotr,character,fiction"
eothain,PN,"lotr,character,fiction"
éowyn,PN,"lotr,character,fiction"
eradan,PN,"lotr,character,fiction"
erchirion,PN,"lotr,character,fiction"
erendis,PN,"lotr,character,fiction"
erestor,PN,"lotr,character,fiction"
erkenbrand,PN,"lotr,character,fiction"
eru ilúvatar,PN,"lotr,character,fiction"
eärendil,PN,"lotr,character,fiction"
eärendil of gondor,PN,"lotr,character,fiction"
eärendur (lord of andúnië),PN,"lotr,character,fiction"
eärendur of arnor,PN,"lotr,character,fiction"
eärendur of númenor,PN,"lotr,character,fiction"
eärnil i,PN,"lotr,character,fiction"
eärnil ii,PN,"lotr,character,fiction"
eärnur,PN,"lotr,character,fiction"
eärwen,PN,"lotr,character,fiction"
eöl,PN,"lotr,character,fiction"
eönwë,PN,"lotr,character,fiction"
faramir,PN,"lotr,character,fiction"
fastred,PN,"lotr,character,fiction"
fengel,PN,"lotr,character,fiction"
finarfin,PN,"lotr,character,fiction"
findegil,PN,"lotr,character,fiction"
finduilas,PN,"lotr,character,fiction"
finduilas of dol amroth,PN,"lotr,character,fiction"
fingolfin,PN,"lotr,character,fiction"
fingon,PN,"lotr,character,fiction"
finrod felagund,PN,"lotr,character,fiction"
finwë,PN,"lotr,character,fiction"
folca,PN,"lotr,character,fiction"
folcred,PN,"lotr,character,fiction"
folcwine,PN,"lotr,character,fiction"
forlong,PN,"lotr,character,fiction"
forthwini,PN,"lotr,character,fiction"
fram,PN,"lotr,character,fiction"
freca,PN,"lotr,character,fiction"
frodo baggins,PN,"lotr,character,fiction"
frumgar,PN,"lotr,character,fiction"
frár,PN,"lotr,character,fiction"
fréa,PN,"lotr,character,fiction"
frëawine,PN,"lotr,character,fiction"
frór,PN,"lotr,character,fiction"
fuinur,PN,"lotr,character,fiction"
fundin,PN,"lotr,character,fiction"
fëanor,PN,"lotr,character,fiction"
fíli,PN,"lotr,character,fiction"
galador,PN,"lotr,character,fiction"
galadriel,PN,"lotr,character,fiction"
galdor,PN,"lotr,character,fiction"
galdor of the havens,PN,"lotr,character,fiction"
galion,PN,"lotr,character,fiction"
gamling,PN,"lotr,character,fiction"
gandalf,PN,"lotr,character,fiction"
ghân-buri-ghân,PN,"lotr,character,fiction"
gil-galad,PN,"lotr,character,fiction"
gilmith,PN,"lotr,character,fiction"
gilraen,PN,"lotr,character,fiction"
samwise gamgee,PN,"lotr,character,fiction"
frodo gamgee,PN,"lotr,character,fiction"
halfast gamgee,PN,"lotr,character,fiction"
hamfast gamgee,PN,"lotr,character,fiction"
samwise gamgee,PN,"lotr,character,fiction"
gimilkhâd,PN,"lotr,character,fiction"
gimli,PN,"lotr,character,fiction"
girion,PN,"lotr,character,fiction"
glaurung,PN,"lotr,character,fiction"
glorfindel,PN,"lotr,character,fiction"
glóin,PN,"lotr,character,fiction"
"glóin, king of durin's folk",PN,"lotr,character,fiction"
glóredhel,PN,"lotr,character,fiction"
harry goatleaf,PN,"lotr,character,fiction"
goldberry,PN,"lotr,character,fiction"
goldwine,PN,"lotr,character,fiction"
hanna goldworthy,PN,"lotr,character,fiction"
gollum,PN,"lotr,character,fiction"
gorbag,PN,"lotr,character,fiction"
gorkil,PN,"lotr,character,fiction"
gorlim,PN,"lotr,character,fiction"
gothmog,PN,"lotr,character,fiction"
gothmog (lieutenant of morgul),PN,"lotr,character,fiction"
gram,PN,"lotr,character,fiction"
grimbeorn,PN,"lotr,character,fiction"
grimbold,PN,"lotr,character,fiction"
grishnákh,PN,"lotr,character,fiction"
grór,PN,"lotr,character,fiction"
guthlaf,PN,"lotr,character,fiction"
gwindor,PN,"lotr,character,fiction"
gwaihir,PN,"lotr,character,fiction"
gálmód,PN,"lotr,character,fiction"
hadhod,PN,"lotr,character,fiction"
hador,PN,"lotr,character,fiction"
hador (steward),PN,"lotr,character,fiction"
halbarad,PN,"lotr,character,fiction"
haldad,PN,"lotr,character,fiction"
haldar,PN,"lotr,character,fiction"
haldir,PN,"lotr,character,fiction"
haleth (son of háma),PN,"lotr,character,fiction"
hallacar,PN,"lotr,character,fiction"
hallas (steward),PN,"lotr,character,fiction"
halmir,PN,"lotr,character,fiction"
harding,PN,"lotr,character,fiction"
hareth,PN,"lotr,character,fiction"
helm hammerhand,PN,"lotr,character,fiction"
herion,PN,"lotr,character,fiction"
herucalmo,PN,"lotr,character,fiction"
herumor,PN,"lotr,character,fiction"
hirgon,PN,"lotr,character,fiction"
fréaláf hildeson,PN,"lotr,character,fiction"
horn,PN,"lotr,character,fiction"
tobias hornblower,PN,"lotr,character,fiction"
tobold hornblower,PN,"lotr,character,fiction"
huan,PN,"lotr,character,fiction"
hunthor,PN,"lotr,character,fiction"
hyarmendacil i,PN,"lotr,character,fiction"
hyarmendacil ii,PN,"lotr,character,fiction"
háma,PN,"lotr,character,fiction"
húrin,PN,"lotr,character,fiction"
húrin i,PN,"lotr,character,fiction"
húrin ii,PN,"lotr,character,fiction"
ibûn,PN,"lotr,character,fiction"
idril,PN,"lotr,character,fiction"
imin,PN,"lotr,character,fiction"
imrahil,PN,"lotr,character,fiction"
indis,PN,"lotr,character,fiction"
ingwion,PN,"lotr,character,fiction"
ingwë,PN,"lotr,character,fiction"
inzilbêth,PN,"lotr,character,fiction"
iorlas,PN,"lotr,character,fiction"
irmo,PN,"lotr,character,fiction"
isildur,PN,"lotr,character,fiction"
isilmo,PN,"lotr,character,fiction"
ivorwen,PN,"lotr,character,fiction"
khamûl,PN,"lotr,character,fiction"
khîm,PN,"lotr,character,fiction"
kíli,PN,"lotr,character,fiction"
legolas,PN,"lotr,character,fiction"
lenwë,PN,"lotr,character,fiction"
lindo,PN,"lotr,character,fiction"
lindórië,PN,"lotr,character,fiction"
lorgan,PN,"lotr,character,fiction"
lothíriel,PN,"lotr,character,fiction"
lugdush,PN,"lotr,character,fiction"
léod,PN,"lotr,character,fiction"
brytta léofa,PN,"lotr,character,fiction"
lúthien,PN,"lotr,character,fiction"
mablung,PN,"lotr,character,fiction"
mablung the ranger,PN,"lotr,character,fiction"
maedhros,PN,"lotr,character,fiction"
maeglin,PN,"lotr,character,fiction"
maglor,PN,"lotr,character,fiction"
farmer maggot,PN,"lotr,character,fiction"
mahtan,PN,"lotr,character,fiction"
mahud,PN,"lotr,character,fiction"
mahúr,PN,"lotr,character,fiction"
mairen,PN,"lotr,character,fiction"
malach,PN,"lotr,character,fiction"
mallor,PN,"lotr,character,fiction"
malvegil,PN,"lotr,character,fiction"
man in the moon,PN,"lotr,character,fiction"
mandos,PN,"lotr,character,fiction"
marach,PN,"lotr,character,fiction"
marcho,PN,"lotr,character,fiction"
marhari,PN,"lotr,character,fiction"
marhwini,PN,"lotr,character,fiction"
master of laketown,PN,"lotr,character,fiction"
melian,PN,"lotr,character,fiction"
melkor,PN,"lotr,character,fiction"
meneldil,PN,"lotr,character,fiction"
meneldor,PN,"lotr,character,fiction"
minardil,PN,"lotr,character,fiction"
minastan,PN,"lotr,character,fiction"
mithrellas,PN,"lotr,character,fiction"
morwen,PN,"lotr,character,fiction"
the moth,PN,"lotr,character,fiction"
mouth of sauron,PN,"lotr,character,fiction"
muzgash,PN,"lotr,character,fiction"
míriel,PN,"lotr,character,fiction"
mîm,PN,"lotr,character,fiction"
narmacil i,PN,"lotr,character,fiction"
narmacil ii,PN,"lotr,character,fiction"
nellas,PN,"lotr,character,fiction"
nerdanel,PN,"lotr,character,fiction"
nessa,PN,"lotr,character,fiction"
nienna,PN,"lotr,character,fiction"
nimloth (elf),PN,"lotr,character,fiction"
niënor,PN,"lotr,character,fiction"
nob,PN,"lotr,character,fiction"
náin i,PN,"lotr,character,fiction"
númendil,PN,"lotr,character,fiction"
olwë,PN,"lotr,character,fiction"
ondoher,PN,"lotr,character,fiction"
orchaldor,PN,"lotr,character,fiction"
orcobal,PN,"lotr,character,fiction"
ori,PN,"lotr,character,fiction"
orodreth,PN,"lotr,character,fiction"
orodreth (steward),PN,"lotr,character,fiction"
oromë,PN,"lotr,character,fiction"
oropher,PN,"lotr,character,fiction"
orophin,PN,"lotr,character,fiction"
ossë,PN,"lotr,character,fiction"
ostoher,PN,"lotr,character,fiction"
pallando,PN,"lotr,character,fiction"
pelendur,PN,"lotr,character,fiction"
pengolodh,PN,"lotr,character,fiction"
odo proudfoot,PN,"lotr,character,fiction"
pippin,PN,"lotr,character,fiction"
radagast,PN,"lotr,character,fiction"
river-woman,PN,"lotr,character,fiction"
rogash,PN,"lotr,character,fiction"
roäc,PN,"lotr,character,fiction"
ruffian leader,PN,"lotr,character,fiction"
rumil,PN,"lotr,character,fiction"
rómendacil i,PN,"lotr,character,fiction"
rómendacil ii,PN,"lotr,character,fiction"
andwise roper,PN,"lotr,character,fiction"
rúmil,PN,"lotr,character,fiction"
lobelia sackville-baggins,PN,"lotr,character,fiction"
lotho sackville-baggins,PN,"lotr,character,fiction"
sador,PN,"lotr,character,fiction"
saeros,PN,"lotr,character,fiction"
salmar,PN,"lotr,character,fiction"
saruman,PN,"lotr,character,fiction"
sauron,PN,"lotr,character,fiction"
shadowfax,PN,"lotr,character,fiction"
shagrat,PN,"lotr,character,fiction"
shelob,PN,"lotr,character,fiction"
silmariën,PN,"lotr,character,fiction"
siriondil,PN,"lotr,character,fiction"
smaug,PN,"lotr,character,fiction"
sméagol,PN,"lotr,character,fiction"
soronto,PN,"lotr,character,fiction"
squint-eyed southerner,PN,"lotr,character,fiction"
morwen steelsheen,PN,"lotr,character,fiction"
robin smallburrow,PN,"lotr,character,fiction"
tar-alcarin,PN,"lotr,character,fiction"
tar-aldarion,PN,"lotr,character,fiction"
tar-amandil,PN,"lotr,character,fiction"
tar-ancalimon,PN,"lotr,character,fiction"
tar-ancalimë,PN,"lotr,character,fiction"
tar-anárion,PN,"lotr,character,fiction"
tar-ardamin,PN,"lotr,character,fiction"
tar-atanamir,PN,"lotr,character,fiction"
tar-calmacil,PN,"lotr,character,fiction"
tar-ciryatan,PN,"lotr,character,fiction"
tar-elendil,PN,"lotr,character,fiction"
tar-meneldur,PN,"lotr,character,fiction"
tar-minastir,PN,"lotr,character,fiction"
tar-míriel,PN,"lotr,character,fiction"
tar-palantir,PN,"lotr,character,fiction"
tar-súrion,PN,"lotr,character,fiction"
tar-telemmaitë,PN,"lotr,character,fiction"
tar-telperiën,PN,"lotr,character,fiction"
tar-vanimeldë,PN,"lotr,character,fiction"
tarannon falastur,PN,"lotr,character,fiction"
tarcil,PN,"lotr,character,fiction"
targon,PN,"lotr,character,fiction"
tarondor,PN,"lotr,character,fiction"
tata,PN,"lotr,character,fiction"
telemnar,PN,"lotr,character,fiction"
telumehtar,PN,"lotr,character,fiction"
tevildo,PN,"lotr,character,fiction"
thengel,PN,"lotr,character,fiction"
thingol,PN,"lotr,character,fiction"
thorin i,PN,"lotr,character,fiction"
thorin ii oakenshield,PN,"lotr,character,fiction"
thorin iii stonehelm,PN,"lotr,character,fiction"
thorondir,PN,"lotr,character,fiction"
thorondor,PN,"lotr,character,fiction"
thranduil,PN,"lotr,character,fiction"
thráin i,PN,"lotr,character,fiction"
thráin ii,PN,"lotr,character,fiction"
thrór,PN,"lotr,character,fiction"
théoden,PN,"lotr,character,fiction"
théodred,PN,"lotr,character,fiction"
tilion,PN,"lotr,character,fiction"
"tom, bert, and william",PN,"lotr,character,fiction"
tom bombadil,PN,"lotr,character,fiction"
adalgrim took,PN,"lotr,character,fiction"
bullroarer took,PN,"lotr,character,fiction"
adelard took,PN,"lotr,character,fiction"
goldilocks (gardner) took,PN,"lotr,character,fiction"
peregrin took,PN,"lotr,character,fiction"
esmeralda took,PN,"lotr,character,fiction"
pimpernel took,PN,"lotr,character,fiction"
treebeard,PN,"lotr,character,fiction"
tulkas,PN,"lotr,character,fiction"
tuor,PN,"lotr,character,fiction"
turambar,PN,"lotr,character,fiction"
turgon,PN,"lotr,character,fiction"
turgon (steward),PN,"lotr,character,fiction"
two watchers,PN,"lotr,character,fiction"
túrin i,PN,"lotr,character,fiction"
túrin ii,PN,"lotr,character,fiction"
túrin turambar,PN,"lotr,character,fiction"
daddy twofoot,PN,"lotr,character,fiction"
ulbar,PN,"lotr,character,fiction"
uglúk,PN,"lotr,character,fiction"
uinen,PN,"lotr,character,fiction"
uldor,PN,"lotr,character,fiction"
ulfang,PN,"lotr,character,fiction"
ulfast,PN,"lotr,character,fiction"
ulmo,PN,"lotr,character,fiction"
ulrad,PN,"lotr,character,fiction"
ulwarth,PN,"lotr,character,fiction"
ungoliant,PN,"lotr,character,fiction"
vairë,PN,"lotr,character,fiction"
valacar,PN,"lotr,character,fiction"
valandil,PN,"lotr,character,fiction"
valandil of andúnië,PN,"lotr,character,fiction"
varda,PN,"lotr,character,fiction"
vardamir nólimon,PN,"lotr,character,fiction"
vidugavia,PN,"lotr,character,fiction"
vidumavi,PN,"lotr,character,fiction"
vorondil the hunter,PN,"lotr,character,fiction"
voronwë,PN,"lotr,character,fiction"
vána,PN,"lotr,character,fiction"
vëantur,PN,"lotr,character,fiction"
walda,PN,"lotr,character,fiction"
wife of barach,PN,"lotr,character,fiction"
witch-king of angmar,PN,"lotr,character,fiction"
wulf,PN,"lotr,character,fiction"
yavanna,PN,"lotr,character,fiction"
zamîn,PN,"lotr,character,fiction"
ælfwine,PN,"lotr,character,fiction"
îbal,PN,"lotr,character,fiction"
"óin, king of durin's folk",PN,"lotr,character,fiction"
óin,PN,"lotr,character,fiction"
acantha,PN,"mythology,character,fiction"
achilles,PN,"mythology,character,fiction"
achilleus,PN,"mythology,character,fiction"
adad,PN,"mythology,character,fiction"
aditi,PN,"mythology,character,fiction"
aditya,PN,"mythology,character,fiction"
adonis,PN,"mythology,character,fiction"
adrastea,PN,"mythology,character,fiction"
adrasteia,PN,"mythology,character,fiction"
adrastos,PN,"mythology,character,fiction"
áed,PN,"mythology,character,fiction"
áedán,PN,"mythology,character,fiction"
aegle,PN,"mythology,character,fiction"
aella,PN,"mythology,character,fiction"
aeneas,PN,"mythology,character,fiction"
aeolus,PN,"mythology,character,fiction"
aeron,PN,"mythology,character,fiction"
aeson,PN,"mythology,character,fiction"
agamemnon,PN,"mythology,character,fiction"
agaue,PN,"mythology,character,fiction"
aglaea,PN,"mythology,character,fiction"
aglaia,PN,"mythology,character,fiction"
agni,PN,"mythology,character,fiction"
agrona,PN,"mythology,character,fiction"
ahriman,PN,"mythology,character,fiction"
ahti,PN,"mythology,character,fiction"
ahura mazda,PN,"mythology,character,fiction"
aias,PN,"mythology,character,fiction"
aigle,PN,"mythology,character,fiction"
ailill,PN,"mythology,character,fiction"
aineias,PN,"mythology,character,fiction"
aino,PN,"mythology,character,fiction"
aiolos,PN,"mythology,character,fiction"
ajax,PN,"mythology,character,fiction"
akantha,PN,"mythology,character,fiction"
alberic,PN,"mythology,character,fiction"
alberich,PN,"mythology,character,fiction"
alcides,PN,"mythology,character,fiction"
alcippe,PN,"mythology,character,fiction"
alcyone,PN,"mythology,character,fiction"
alecto,PN,"mythology,character,fiction"
alekto,PN,"mythology,character,fiction"
alexander,PN,"mythology,character,fiction"
alexandra,PN,"mythology,character,fiction"
alexandros,PN,"mythology,character,fiction"
alf,PN,"mythology,character,fiction"
alfr,PN,"mythology,character,fiction"
alkeides,PN,"mythology,character,fiction"
alkippe,PN,"mythology,character,fiction"
alkyone,PN,"mythology,character,fiction"
althea,PN,"mythology,character,fiction"
alvis,PN,"mythology,character,fiction"
amalthea,PN,"mythology,character,fiction"
amaterasu,PN,"mythology,character,fiction"
amen,PN,"mythology,character,fiction"
ameretat,PN,"mythology,character,fiction"
amirani,PN,"mythology,character,fiction"
ammon,PN,"mythology,character,fiction"
amon,PN,"mythology,character,fiction"
amon-ra,PN,"mythology,character,fiction"
amor,PN,"mythology,character,fiction"
amordad,PN,"mythology,character,fiction"
amulius,PN,"mythology,character,fiction"
amun,PN,"mythology,character,fiction"
amurdad,PN,"mythology,character,fiction"
an,PN,"mythology,character,fiction"
anahit,PN,"mythology,character,fiction"
anahita,PN,"mythology,character,fiction"
anaitis,PN,"mythology,character,fiction"
ananta,PN,"mythology,character,fiction"
anapa,PN,"mythology,character,fiction"
anat,PN,"mythology,character,fiction"
anath,PN,"mythology,character,fiction"
anatu,PN,"mythology,character,fiction"
andraste,PN,"mythology,character,fiction"
andromache,PN,"mythology,character,fiction"
andromeda,PN,"mythology,character,fiction"
angerona,PN,"mythology,character,fiction"
angharad,PN,"mythology,character,fiction"
angra mainyu,PN,"mythology,character,fiction"
anil,PN,"mythology,character,fiction"
aniruddha,PN,"mythology,character,fiction"
anoubis,PN,"mythology,character,fiction"
anthea,PN,"mythology,character,fiction"
antheia,PN,"mythology,character,fiction"
antigone,PN,"mythology,character,fiction"
antiope,PN,"mythology,character,fiction"
anu,PN,"mythology,character,fiction"
anubis,PN,"mythology,character,fiction"
aodh,PN,"mythology,character,fiction"
aodhán,PN,"mythology,character,fiction"
aoede,PN,"mythology,character,fiction"
aoide,PN,"mythology,character,fiction"
aoife,PN,"mythology,character,fiction"
aonghus,PN,"mythology,character,fiction"
aphrodite,PN,"mythology,character,fiction"
apollo,PN,"mythology,character,fiction"
apollon,PN,"mythology,character,fiction"
ara,PN,"mythology,character,fiction"
arachne,PN,"mythology,character,fiction"
aramazd,PN,"mythology,character,fiction"
aranrhod,PN,"mythology,character,fiction"
arash,PN,"mythology,character,fiction"
arawn,PN,"mythology,character,fiction"
ares,PN,"mythology,character,fiction"
arethousa,PN,"mythology,character,fiction"
arethusa,PN,"mythology,character,fiction"
argus,PN,"mythology,character,fiction"
ariadne,PN,"mythology,character,fiction"
arianrhod,PN,"mythology,character,fiction"
aries,PN,"mythology,character,fiction"
aristaeus,PN,"mythology,character,fiction"
aristaios,PN,"mythology,character,fiction"
aristodemos,PN,"mythology,character,fiction"
arjuna,PN,"mythology,character,fiction"
armazi,PN,"mythology,character,fiction"
artemis,PN,"mythology,character,fiction"
arthur,PN,"mythology,character,fiction"
aruna,PN,"mythology,character,fiction"
arundhati,PN,"mythology,character,fiction"
asar,PN,"mythology,character,fiction"
asherah,PN,"mythology,character,fiction"
ashtad,PN,"mythology,character,fiction"
'ashtoret,PN,"mythology,character,fiction"
ashtoreth,PN,"mythology,character,fiction"
ask,PN,"mythology,character,fiction"
asklepios,PN,"mythology,character,fiction"
askr,PN,"mythology,character,fiction"
astarte,PN,"mythology,character,fiction"
astraea,PN,"mythology,character,fiction"
astraia,PN,"mythology,character,fiction"
atalanta,PN,"mythology,character,fiction"
atem,PN,"mythology,character,fiction"
aten,PN,"mythology,character,fiction"
athena,PN,"mythology,character,fiction"
athene,PN,"mythology,character,fiction"
atlas,PN,"mythology,character,fiction"
aton,PN,"mythology,character,fiction"
atropos,PN,"mythology,character,fiction"
atum,PN,"mythology,character,fiction"
aurora,PN,"mythology,character,fiction"
austėja,PN,"mythology,character,fiction"
azrael,PN,"mythology,character,fiction"
ba'al,PN,"mythology,character,fiction"
baal,PN,"mythology,character,fiction"
bacchus,PN,"mythology,character,fiction"
bahman,PN,"mythology,character,fiction"
bahram,PN,"mythology,character,fiction"
bala,PN,"mythology,character,fiction"
baladeva,PN,"mythology,character,fiction"
balder,PN,"mythology,character,fiction"
baldr,PN,"mythology,character,fiction"
baltazar,PN,"mythology,character,fiction"
balthasar,PN,"mythology,character,fiction"
balthazar,PN,"mythology,character,fiction"
barlaam,PN,"mythology,character,fiction"
bast,PN,"mythology,character,fiction"
bastet,PN,"mythology,character,fiction"
batraz,PN,"mythology,character,fiction"
bébinn,PN,"mythology,character,fiction"
bedivere,PN,"mythology,character,fiction"
bedwyr,PN,"mythology,character,fiction"
belenos,PN,"mythology,character,fiction"
belenus,PN,"mythology,character,fiction"
beli,PN,"mythology,character,fiction"
belial,PN,"mythology,character,fiction"
bellona,PN,"mythology,character,fiction"
beowulf,PN,"mythology,character,fiction"
bharata,PN,"mythology,character,fiction"
bhaskara,PN,"mythology,character,fiction"
bhima,PN,"mythology,character,fiction"
bhumi,PN,"mythology,character,fiction"
bile,PN,"mythology,character,fiction"
bláthnat,PN,"mythology,character,fiction"
blodeuwedd,PN,"mythology,character,fiction"
borghild,PN,"mythology,character,fiction"
borghildr,PN,"mythology,character,fiction"
